run,condition,avg_dc,avg_ic,avg_total_dc,avg_total_ic,avg_total_c,avg_perc_junk1,avg_perc_junk2,final_dc,final_ic,final_total_dc,final_total_ic,final_total_c,final_perc_junk1,final_perc_junk2,init_dc,init_ic,init_total_dc,init_total_ic,init_perc_junk1,init_perc_junk2
1738.00,17.00,20940941.27,7601596.71,147555025.55,175794491.99,323349517.54,63.46,63.46,30582716.81,18165897.06,156614193.46,185584862.13,342199055.59,62.27,62.60,22643206.84,8758069.86,155060959.50,184660500.73,97.00,93.00
1739.00,17.00,17699074.19,3760185.16,146920807.82,175417056.00,322337863.82,63.49,63.42,27373483.31,14363154.28,155986359.94,185211225.52,341197585.46,62.27,62.59,19066248.66,4519596.13,154361186.73,184244051.60,97.00,93.00
1740.00,17.00,19130971.78,5456895.05,147200934.92,175583765.39,322784700.31,63.50,63.45,29095103.36,16403167.33,156323166.46,185411666.00,341734832.46,62.30,62.62,20938301.54,6737862.76,154727422.95,184462006.28,97.00,93.00
1741.00,17.00,18397114.31,4587319.44,147057367.83,175498325.67,322555693.50,63.48,63.38,27457057.10,14462184.04,156002709.77,185220955.64,341223665.41,62.28,62.52,20336570.26,6024848.48,154609704.17,184391949.42,97.00,93.00
1742.00,17.00,17469843.22,3488560.67,146875962.57,175390367.67,322266330.24,63.57,63.31,26537745.41,13372856.68,155822861.63,185113924.32,340936785.95,62.36,62.50,19082963.42,4539402.08,154364456.70,184245997.62,97.00,93.00
1743.00,17.00,18268171.89,4434530.67,147032142.38,175483313.49,322515455.87,63.54,63.51,28376368.78,15551511.40,156182557.92,185327986.96,341510544.88,62.34,62.67,19450688.09,4975133.03,154436395.96,184288810.15,97.00,93.00
1744.00,17.00,19321201.64,5682305.64,147238150.25,175605913.00,322844063.25,63.43,63.49,29078388.61,16383361.38,156319896.50,185409719.97,341729616.47,62.23,62.65,20052419.37,5688147.30,154554114.74,184358867.01,97.00,93.00
1745.00,17.00,20684648.31,7297905.44,147504886.07,175764652.96,323269539.03,63.54,63.48,30131418.35,17631136.36,156525904.37,185532319.48,342058223.85,62.33,62.65,22108334.59,8124279.40,154956320.58,184598227.96,97.00,93.00
1746.00,17.00,18931986.56,5221109.90,147162006.75,175560598.44,322722605.19,63.57,63.31,28660519.66,15888212.58,156238147.34,185361069.37,341599216.71,62.36,62.48,20604006.38,6341743.72,154662023.62,184423085.80,97.00,93.00
1747.00,17.00,17886916.23,3982766.33,146957556.01,175438925.61,322396481.62,63.52,63.26,27457057.10,14462184.04,156002709.77,185220955.64,341223665.41,62.32,62.43,18380943.59,3707552.10,154227118.12,184164264.61,97.00,93.00
1748.00,17.00,22185792.76,9076668.56,147798560.18,175939424.45,323737984.63,63.47,63.43,31719320.35,19512701.80,156836551.16,185717191.76,342553742.92,62.28,62.62,23829954.64,10164292.45,155293127.11,184798668.44,97.00,93.00
1749.00,17.00,18413829.07,4607125.39,147060637.80,175500271.70,322560909.50,63.52,63.27,27674348.95,14719661.41,156045219.34,185246253.96,341291473.30,62.31,62.47,19918701.31,5529699.68,154527955.01,184343298.82,97.00,93.00
1750.00,17.00,19740662.47,6179340.72,147320210.83,175654748.93,322974959.76,63.39,63.50,29613260.86,17017151.84,156424535.42,185471992.74,341896528.16,62.19,62.64,19952130.83,5569311.59,154534494.94,184347190.87,97.00,93.00
1751.00,17.00,19676987.20,6103889.48,147307753.82,175647335.51,322955089.33,63.61,63.45,28560231.11,15769376.87,156218527.55,185349393.23,341567920.78,62.42,62.62,21690465.64,7629130.60,154874571.43,184549577.36,97.00,93.00
1752.00,17.00,19517003.09,5914318.22,147276455.57,175628709.28,322905164.85,63.54,63.44,29980985.53,17452882.79,156496474.67,185514805.27,342011279.94,62.38,62.62,20771153.96,6539803.24,154694723.29,184442546.04,97.00,93.00
1753.00,17.00,20993473.36,7663843.98,147565302.59,175800608.07,323365910.66,63.58,63.32,30315280.69,17849001.83,156561874.00,185553725.75,342115599.75,62.38,62.50,22258767.41,8302532.96,154985750.28,184615742.18,97.00,93.00
1754.00,17.00,18671713.91,4912702.94,147111088.71,175530296.07,322641384.78,63.57,63.39,28693949.18,15927824.48,156244687.28,185364961.42,341609648.70,62.37,62.53,19684694.70,5252416.36,154482175.48,184316054.48,97.00,93.00
1755.00,17.00,19232852.20,5577617.04,147220866.14,175595626.87,322816493.01,63.51,63.41,29028244.33,16323943.52,156310086.60,185403881.90,341713968.50,62.30,62.55,20804583.48,6579415.14,154701263.22,184446438.09,97.00,93.00
1756.00,17.00,18445666.70,4644851.01,147066866.31,175503978.41,322570844.72,63.44,63.37,28543516.36,15749570.92,156215257.58,185347447.20,341562704.78,62.24,62.55,19166537.21,4638431.84,154380806.53,184255727.74,97.00,93.00
1757.00,17.00,20355924.74,6908388.39,147440576.73,175726381.15,323166957.88,63.61,63.51,30482428.27,18047061.35,156594573.66,185573185.99,342167759.65,62.40,62.67,21138878.63,6975534.18,154766662.54,184485358.57,97.00,93.00
1758.00,17.00,19301303.12,5658727.13,147234257.44,175603596.30,322837853.74,63.49,63.42,29362539.49,16720062.56,156375485.92,185442802.38,341818288.30,62.30,62.58,19684694.70,5252416.36,154482175.48,184316054.48,97.00,93.00
1759.00,17.00,18746532.35,5001358.15,147125725.70,175539006.84,322664732.54,63.41,63.51,29078388.61,16383361.38,156319896.50,185409719.97,341729616.47,62.21,62.68,20921586.78,6718056.80,154724152.98,184460060.26,97.00,93.00
1760.00,17.00,18870699.12,5148488.08,147150016.88,175553463.02,322703479.90,63.60,63.21,28911241.03,16185301.86,156287196.84,185390259.73,341677456.57,62.36,62.40,19567691.40,5113774.69,154459285.72,184302432.32,97.00,93.00
1761.00,17.00,17625847.63,3673416.23,146906482.25,175408530.56,322315012.81,63.37,63.63,26738322.51,13610528.10,155862101.23,185137276.61,340999377.84,62.18,62.81,18614950.20,3984835.43,154272897.64,184191508.95,97.00,93.00
1762.00,17.00,20481683.40,7057404.60,147465179.34,175741022.67,323206202.01,63.64,63.33,30499143.02,18066867.30,156597843.63,185575132.01,342172975.64,62.43,62.50,21657036.13,7589518.69,154868031.50,184545685.32,97.00,93.00
1763.00,17.00,19790806.74,6238758.58,147330020.73,175660587.01,322990607.74,63.52,63.27,30064559.32,17551912.55,156512824.51,185524535.39,342037359.90,62.33,62.45,20804583.48,6579415.14,154701263.22,184446438.09,97.00,93.00
1764.00,17.00,18680469.25,4923077.48,147112801.55,175531315.41,322644116.96,63.42,63.47,27925070.32,15016750.69,156094268.83,185275444.32,341369713.15,62.22,62.64,19634550.43,5192998.50,154472365.58,184310216.41,97.00,93.00
1765.00,17.00,16665147.02,2535045.56,146718537.05,175296680.52,322015217.57,63.55,63.38,26504315.90,13333244.77,155816321.70,185110032.28,340926353.98,62.32,62.54,17378058.12,2519194.98,154030920.14,184047503.17,97.00,93.00
1766.00,17.00,17844731.36,3932779.88,146949303.24,175434014.21,322383317.45,63.57,63.29,27908355.56,14996944.74,156090998.86,185273498.29,341364497.15,62.37,62.46,18915815.84,4341342.56,154331757.04,184226537.38,97.00,93.00
1767.00,17.00,18259416.55,4424156.12,147030429.54,175482294.14,322512723.68,63.44,63.45,28593660.63,15808988.77,156225067.48,185353285.28,341578352.76,62.26,62.64,18564805.93,3925417.57,154263087.75,184185670.88,97.00,93.00
1768.00,17.00,17356819.62,3354634.71,146853851.36,175377208.85,322231060.21,63.60,63.29,27106047.18,14046259.04,155934040.48,185180089.14,341114129.62,62.40,62.45,17996504.16,3252015.20,154151908.89,184119506.06,97.00,93.00
1769.00,17.00,20774589.63,7404480.33,147522481.60,175775124.42,323297606.02,63.43,63.44,30014415.05,17492494.69,156503014.61,185518697.32,342021711.93,62.28,62.60,22659921.60,8777875.81,155064229.47,184662446.76,97.00,93.00
1770.00,17.00,20247676.79,6780121.27,147419399.81,175713778.33,323133178.14,63.55,63.34,29278965.70,16621032.80,156359136.09,185433072.26,341792208.35,62.32,62.50,21957901.77,7946025.83,154926890.89,184580713.75,97.00,93.00
1771.00,17.00,18868311.30,5145658.66,147149549.74,175553185.02,322702734.76,63.59,63.24,28593660.63,15808988.77,156225067.48,185353285.28,341578352.76,62.42,62.37,19517547.12,5054356.84,154449475.82,184296594.24,97.00,93.00
1772.00,17.00,19361794.62,5730405.81,147246091.60,175610639.06,322856730.66,63.43,63.40,29329109.97,16680450.66,156368945.99,185438910.33,341807856.32,62.23,62.56,20319855.50,6005042.53,154606434.20,184390003.40,97.00,93.00
1773.00,17.00,19426265.83,5806800.20,147258704.33,175618145.15,322876849.48,63.43,63.56,29228821.43,16561614.95,156349326.19,185427234.19,341776560.38,62.22,62.72,21105449.12,6935922.28,154760122.61,184481466.52,97.00,93.00
1774.00,17.00,20495214.39,7073437.99,147467826.45,175742598.02,323210424.47,63.50,63.37,28877811.51,16145689.96,156280656.90,185386367.68,341667024.58,62.28,62.54,22392485.47,8460980.58,155011910.01,184631310.37,97.00,93.00
1775.00,17.00,18283294.77,4452450.34,147035100.92,175485074.18,322520175.10,63.50,63.49,27390198.06,14382960.23,155989629.91,185213171.55,341202801.46,62.29,62.69,19617835.67,5173192.55,154469095.62,184308270.39,97.00,93.00
1776.00,17.00,16680269.90,2552965.23,146721495.59,175298441.21,322019936.80,63.62,63.25,26621319.20,13471886.44,155839211.46,185123654.44,340962865.90,62.43,62.42,17528490.94,2697448.55,154060349.84,184065017.39,97.00,93.00
1777.00,17.00,18181414.34,4331728.35,147015169.70,175473212.70,322488382.40,63.39,63.38,27691063.71,14739467.36,156048489.30,185248199.98,341296689.28,62.18,62.54,19584406.15,5133580.64,154462555.69,184304378.34,97.00,93.00
1778.00,17.00,20173654.29,6692409.20,147404918.53,175705160.22,323110078.75,63.54,63.36,29278965.70,16621032.80,156359136.09,185433072.26,341792208.35,62.37,62.51,21372885.24,7252817.51,154812442.07,184512602.91,97.00,93.00
1779.00,17.00,18334234.99,4512811.33,147045066.53,175491004.92,322536071.45,63.54,63.40,28576945.87,15789182.82,156221797.51,185351339.25,341573136.76,62.33,62.55,19116392.93,4579013.99,154370996.63,184249889.67,97.00,93.00
1780.00,17.00,17917957.92,4019548.82,146963628.80,175442539.65,322406168.45,63.40,63.48,28660519.66,15888212.58,156238147.34,185361069.37,341599216.71,62.20,62.66,18748668.26,4143283.04,154299057.37,184207077.14,97.00,93.00
1781.00,17.00,18213251.98,4369453.97,147021398.21,175476919.41,322498317.62,63.59,63.40,27156191.45,14105676.90,155943850.38,185185927.21,341129777.59,62.40,62.55,19651265.18,5212804.45,154475635.55,184312162.44,97.00,93.00
1782.00,17.00,17648133.97,3699824.16,146910842.20,175411125.26,322321967.46,63.47,63.52,27440342.34,14442378.08,155999439.81,185219009.62,341218449.43,62.26,62.66,18715238.75,4103671.14,154292517.44,184203185.09,97.00,93.00
1783.00,17.00,20324883.05,6871605.90,147434503.94,175722767.11,323157271.05,63.51,63.24,30081274.08,17571718.50,156516094.47,185526481.41,342042575.88,62.33,62.37,21790754.19,7747966.31,154894191.23,184561253.51,97.00,93.00
1784.00,17.00,19907810.04,6377400.24,147352910.50,175674209.17,323027119.67,63.38,63.47,29262250.94,16601226.85,156355866.13,185431126.24,341786992.37,62.17,62.63,21707180.40,7648936.55,154877841.40,184551523.39,97.00,93.00
1785.00,17.00,20278718.48,6816903.75,147425472.60,175717392.37,323142864.97,63.57,63.43,29312395.22,16660644.71,156365676.03,185436964.31,341802640.34,62.41,62.61,21740609.91,7688548.45,154884381.33,184555415.44,97.00,93.00
1786.00,17.00,19937259.86,6412296.45,147358671.86,175677637.88,323036309.74,63.44,63.40,29512972.31,16898316.13,156404915.62,185460316.60,341865232.22,62.25,62.55,21339455.73,7213205.60,154805902.14,184508710.86,97.00,93.00
1787.00,17.00,20183205.58,6703726.88,147406787.08,175706272.24,323113059.32,63.55,63.48,30448998.75,18007449.44,156588033.73,185569293.94,342157327.67,62.36,62.62,20821298.23,6599221.09,154704533.19,184448384.12,97.00,93.00
1788.00,17.00,16392139.31,2211548.34,146665127.60,175264895.46,321930023.06,63.43,63.34,25852440.34,12560812.64,155688793.02,185034137.34,340722930.36,62.24,62.49,17662209.00,2855896.16,154086509.57,184080585.58,97.00,93.00
1789.00,17.00,21007004.36,7679877.37,147567949.70,175802183.42,323370133.12,63.63,63.39,30933726.73,18581822.05,156682862.75,185625728.64,342308591.39,62.43,62.58,22074905.07,8084667.49,154949780.65,184594335.92,97.00,93.00
1790.00,17.00,18707531.24,4955144.26,147118095.78,175534466.12,322652561.90,63.48,63.39,28510086.84,15709959.01,156208717.65,185343555.16,341552272.81,62.27,62.56,20219566.95,5886206.82,154586814.40,184378327.25,97.00,93.00
1791.00,17.00,19071276.21,5386159.50,147189256.47,175576815.31,322766071.78,63.58,63.25,28911241.03,16185301.86,156287196.84,185390259.73,341677456.57,62.37,62.41,19901986.55,5509893.73,154524685.04,184341352.80,97.00,93.00
1792.00,17.00,19692110.07,6121809.15,147310712.36,175649096.20,322959808.56,63.53,63.44,29412683.76,16779480.42,156385295.82,185448640.45,341833936.27,62.33,62.58,20971731.05,6777474.66,154733962.88,184465898.33,97.00,93.00
1793.00,17.00,18588936.06,4814616.32,147094894.59,175520658.61,322615553.20,63.33,63.38,27741207.98,14798885.22,156058299.20,185254038.05,341312337.25,62.17,62.54,20119278.40,5767371.11,154567194.60,184366651.11,97.00,93.00
1794.00,17.00,19652313.03,6074652.12,147302926.73,175644462.81,322947389.54,63.56,63.38,29964270.77,17433076.84,156493204.71,185512859.24,342006063.95,62.34,62.55,21573462.34,7490488.93,154851681.67,184535955.20,97.00,93.00
1795.00,17.00,19092766.61,5411624.30,147193460.71,175579317.34,322772778.05,63.53,63.42,29178677.15,16502197.09,156339516.30,185421396.12,341760912.42,62.34,62.58,20503717.83,6222908.00,154642403.83,184411409.66,97.00,93.00
1796.00,17.00,19231260.32,5575730.76,147220554.72,175595441.54,322815996.26,63.51,63.41,29964270.77,17433076.84,156493204.71,185512859.24,342006063.95,62.33,62.57,20202852.19,5866400.87,154583544.44,184376381.23,97.00,93.00
1797.00,17.00,21549836.02,8323099.24,147674145.75,175865382.87,323539528.62,63.66,63.43,30883582.45,18522404.20,156673052.85,185619890.56,342292943.41,62.44,62.59,23077790.54,9273024.61,155145978.63,184711097.36,97.00,93.00
1798.00,17.00,20025609.29,6516985.05,147375955.97,175687924.01,323063879.98,63.46,63.54,29312395.22,16660644.71,156365676.03,185436964.31,341802640.34,62.24,62.73,21122163.87,6955728.23,154763392.58,184483412.55,97.00,93.00
1799.00,17.00,18822942.67,5091899.65,147140674.12,175547902.95,322688577.07,63.48,63.46,28576945.87,15789182.82,156221797.51,185351339.25,341573136.76,62.28,62.66,19885271.79,5490087.78,154521415.08,184339406.77,97.00,93.00
1800.00,17.00,19560779.83,5966190.96,147285019.77,175633806.01,322918825.78,63.50,63.42,28927955.79,16205107.81,156290466.80,185392205.76,341682672.56,62.28,62.60,20319855.50,6005042.53,154606434.20,184390003.40,97.00,93.00
1801.00,18.00,18972579.55,5269210.07,147169948.10,175565324.50,322735272.60,63.71,63.47,28058788.38,15175198.31,156120428.56,185291012.51,341411441.07,62.53,62.66,21088734.36,6916116.32,154756852.64,184479520.50,97.00,93.00
1802.00,18.00,18803044.15,5068321.13,147136781.30,175545586.26,322682367.56,63.53,63.55,26972329.12,13887811.43,155907880.75,185164520.95,341072401.70,62.37,62.70,20670865.41,6420967.52,154675103.49,184430869.90,97.00,93.00
1803.00,18.00,17578091.18,3616827.79,146897139.49,175402970.50,322300109.99,63.67,63.63,26888755.33,13788781.67,155891530.92,185154790.83,341046321.75,62.47,62.84,19350399.54,4856297.32,154416776.16,184277134.00,97.00,93.00
1804.00,18.00,18106595.90,4243073.13,147000532.71,175464501.92,322465034.63,63.69,63.57,27039188.15,13967035.24,155920960.62,185172305.04,341093265.66,62.51,62.75,19250111.00,4737461.60,154397156.36,184265457.86,97.00,93.00
1805.00,18.00,16646840.38,2513353.32,146714955.66,175294549.16,322009504.82,63.68,63.66,25451286.16,12085469.80,155610313.83,184987432.76,340597746.59,62.49,62.89,18397658.35,3727358.05,154230388.08,184166210.64,97.00,93.00
1806.00,18.00,17874181.17,3967676.08,146955064.61,175437442.92,322392507.53,63.66,63.62,27273194.76,14244318.56,155966740.15,185199549.38,341166289.53,62.49,62.78,20052419.37,5688147.30,154554114.74,184358867.01,97.00,93.00
1807.00,18.00,18939945.97,5230541.31,147163563.88,175561525.12,322725089.00,63.62,63.67,28660519.66,15888212.58,156238147.34,185361069.37,341599216.71,62.43,62.88,20353285.01,6044654.44,154612974.13,184393895.44,97.00,93.00
1808.00,18.00,17198427.39,3166949.74,146822864.54,175358767.95,322181632.49,63.57,63.65,27039188.15,13967035.24,155920960.62,185172305.04,341093265.66,62.38,62.82,17946359.89,3192597.35,154142099.00,184113667.99,97.00,93.00
1809.00,18.00,17328961.69,3321624.79,146848401.42,175373965.47,322222366.89,63.61,63.51,26521030.66,13353050.72,155819591.67,185111978.30,340931569.97,62.47,62.69,18865671.57,4281924.71,154321947.14,184220699.31,97.00,93.00
1810.00,18.00,18496606.92,4705212.01,147076831.92,175509909.15,322586741.07,63.64,63.61,28225935.96,15373257.83,156153128.22,185310472.75,341463600.97,62.48,62.78,19567691.40,5113774.69,154459285.72,184302432.32,97.00,93.00
1811.00,18.00,19146890.59,5475757.86,147204049.18,175585618.75,322789667.93,63.67,63.65,28593660.63,15808988.77,156225067.48,185353285.28,341578352.76,62.47,62.82,20553862.11,6282325.86,154652213.73,184417247.73,97.00,93.00
1812.00,18.00,18893781.40,5175839.16,147154532.54,175556150.39,322710682.93,63.73,63.57,27122761.94,14066065.00,155937310.45,185182035.16,341119345.61,62.55,62.77,20487003.08,6203102.05,154639133.86,184409463.64,97.00,93.00
1813.00,18.00,20034364.64,6527359.60,147377668.81,175688943.36,323066612.17,63.74,63.60,28259365.47,15412869.73,156159668.15,185314364.80,341474032.95,62.55,62.78,22175193.62,8203503.20,154969400.45,184606012.06,97.00,93.00
1814.00,18.00,18347765.98,4528844.72,147047713.65,175492580.27,322540293.92,63.75,63.57,27172906.21,14125482.85,155947120.35,185187873.24,341134993.59,62.57,62.78,20620721.14,6361549.67,154665293.59,184425031.83,97.00,93.00
1815.00,18.00,17115649.54,3068863.12,146806670.42,175349130.50,322155800.92,63.69,63.64,26203450.26,12976737.64,155757462.31,185075003.84,340832466.15,62.52,62.83,18213796.01,3509492.58,154194418.46,184144804.37,97.00,93.00
1816.00,18.00,16520285.79,2363393.97,146690197.34,175279814.98,321970012.32,63.69,63.56,25317568.09,11927022.18,155584154.10,184971864.57,340556018.67,62.50,62.73,18497946.89,3846193.76,154250007.88,184177886.78,97.00,93.00
1817.00,18.00,19749417.82,6189715.27,147321923.67,175655768.28,322977691.95,63.70,63.40,29212106.67,16541809.00,156346056.23,185425288.16,341771344.39,62.55,62.56,21021875.33,6836892.52,154743772.78,184471736.40,97.00,93.00
1818.00,18.00,17608336.93,3652667.13,146903056.57,175406491.87,322309548.44,63.58,63.58,26771752.02,13650140.00,155868641.16,185141168.66,341009809.82,62.41,62.74,19199966.72,4678043.75,154387346.46,184259619.79,97.00,93.00
1819.00,18.00,18609630.52,4839137.97,147098943.12,175523067.98,322622011.10,63.54,63.74,27089332.42,14026453.09,155930770.52,185178143.12,341108913.64,62.36,62.90,20369999.77,6064460.39,154616244.10,184395841.47,97.00,93.00
